"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Geneid"
1131.36508705218,-2.97365302634165,0.0745661721533062,-39.8793841827886,0,0,"Rv0108c"
2910.82922484062,-3.18358269190221,0.0545013722951147,-58.412890498678,0,0,"Rv0166"
2002.57986572017,-2.60514297580669,0.0535821216562058,-48.6196308634779,0,0,"Rv0167"
3317.64864409045,-2.61062365154553,0.0590088075080062,-44.241254175342,0,0,"Rv0171"
4380.81394829558,-2.39541227843573,0.052797856215339,-45.3694988801422,0,0,"Rv0172"
3800.64325339234,2.51246667679065,0.0585834331976969,42.8869825418395,0,0,"Rv0197"
1696.74283138959,-2.17379214178938,0.0550023562167169,-39.5218003611397,0,0,"Rv0233"
3739.72650871389,-2.02522516788621,0.0520663971724844,-38.8969715184458,0,0,"Rv0315"
46780.7877515314,-2.5904577013921,0.0646111141774186,-40.0930665624934,0,0,"Rv0440"
4497.31225923456,2.84515681396292,0.0635113842775736,44.7975878076959,0,0,"Rv1057"
1688.28641304384,-2.38954925359103,0.0602034155482311,-39.6912572456404,0,0,"Rv1397c"
4572.42486890814,-1.78053851308391,0.0436654130060972,-40.7768618342231,0,0,"Rv1886c"
5770.53473479037,2.49106680457665,0.054570123420743,45.6489127827362,0,0,"Rv2430c"
2956.1039278686,2.20848558661303,0.0573726466313634,38.4937024223968,0,0,"Rv2431c"
2928.39058693494,4.42312072334315,0.109270125214494,40.4787741815131,0,0,"Rv2450c"
3693.22160392225,2.05475922404692,0.0529600151111479,38.7983126465235,0,0,"Rv2497c"
25112.3229331163,3.29042649576464,0.0633147541626227,51.9693480497965,0,0,"Rv2930"
51947.9788581736,3.67846530236801,0.0483822849759795,76.0291768814611,0,0,"Rv2931"
31479.9166635434,4.15817448481334,0.0483895035940431,85.9313317139552,0,0,"Rv2932"
60525.7491880046,4.01155743469907,0.0473517153391202,84.718312862995,0,0,"Rv2933"
42422.3444544025,3.75870043423081,0.0455092336339634,82.5920397707093,0,0,"Rv2934"
35596.8641566733,2.73577513025965,0.048572996792284,56.3229635996896,0,0,"Rv2935"
11745.2186033203,2.64828847825828,0.0609898885583044,43.4217628669152,0,0,"Rv2936"
5377.1923618277,2.53528259082753,0.0648250156318092,39.1096333123517,0,0,"Rv2937"
10326.4301765796,2.46386517529353,0.0537660621318766,45.8256580005839,0,0,"Rv2939"
24743.6450869413,2.03770776267815,0.0514695027285403,39.5905857770843,0,0,"Rv2946c"
1423.02352021013,-3.0927564491805,0.0633890024433239,-48.7901107443003,0,0,"Rv3083"
1115.64694984749,-3.23136379330558,0.0751250987350026,-43.013105443015,0,0,"Rv3086"
644.933830682421,-3.39695307189616,0.0880649070554509,-38.5732885604164,0,0,"Rv3087"
4029.58397757785,2.42943765901695,0.0616488284964905,39.4076857300744,0,0,"Rv3135"
2694.0772804868,2.75491123209839,0.0690087192491532,39.921205060362,0,0,"Rv3137"
5245.91264131483,-2.54517952436281,0.0660693390916978,-38.522854312654,0,0,"Rv3229c"
2792.29852490836,-2.84358167761388,0.0630382673776155,-45.1088171662476,0,0,"Rv3477"
12743.5903522546,-2.56251348589906,0.0488322246347526,-52.4758702898697,0,0,"Rv3478"
1060.59420618911,-2.97555531063503,0.0711887995707531,-41.7980824030849,0,0,"Rv3613c"
4315.53069417496,-3.17919551225892,0.0605681562273033,-52.4895540872644,0,0,"Rv3614c"
2862.63382850288,-3.41865042876017,0.0634380319760564,-53.8896041108349,0,0,"Rv3615c"
8007.89234054827,-3.2596639591361,0.0632069153855463,-51.5713184111734,0,0,"Rv3616c"
1648.17681763277,-2.63814130620688,0.0585555357390234,-45.0536618427476,0,0,"Rv3633"
1324.02049999953,-2.60328428860899,0.0630328553524405,-41.3004340998523,0,0,"Rv3734c"
2589.88682752402,-2.34325748207384,0.0621176146791688,-37.7229147348385,2.09186349582951e-311,2.03829138191192e-309,"Rv0173"
5416.21736109432,2.62584245155595,0.0696100729387793,37.722162047802,2.15215245769335e-311,2.04710692106784e-309,"Rv2938"
1508.68229722119,-2.16284980009657,0.0573455406506634,-37.716093972715,2.70610852791932e-311,2.51416362070644e-309,"Rv0040c"
2084.847200689,-2.55447002442196,0.0677612954537839,-37.6980694851712,5.34221202223219e-311,4.85048568836764e-309,"Rv0169"
3016.19057310355,-2.02997394640914,0.0541675558117709,-37.4758269223589,2.28102194436573e-307,2.02504059283135e-305,"Rv2346c"
464.02840380565,-3.72175038384279,0.0994954728210236,-37.4062284274745,3.09483280865225e-306,2.68779501534038e-304,"Rv3085"
1463.02958610884,-1.93701585379672,0.0523939595614613,-36.9702131697927,3.44863223692853e-299,2.93133740138925e-297,"Rv0276"
21547.6866894167,-1.96902383299653,0.0534402935246917,-36.8453034803553,3.47753451762387e-297,2.89432299956404e-295,"Rv2524c"
1464.1188171961,-2.89011561399179,0.0787607796890627,-36.694857839163,8.82101766729539e-295,7.19182971037655e-293,"Rv3763"
6083.07031700903,-1.87116359057432,0.0512735082680908,-36.4937694684491,1.39232455499534e-291,1.11246731944127e-289,"Rv0174"
42677.8832965938,1.5173375450515,0.0420669099135891,36.0696221369317,6.79319532342351e-285,5.32133633668175e-283,"Rv2940c"
1702.13987666875,-1.82466099577408,0.0507796729877084,-35.9329016596021,9.36194224141088e-283,7.1924921643147e-281,"Rv3150"
2172.31062016467,2.58673374468211,0.0720349733885792,35.9094148716965,2.17796975778891e-282,1.64169607214466e-280,"Rv3453"
3571.61195197617,2.02585637024703,0.0564261291752934,35.9028060201242,2.7617790858637e-282,2.04320508296769e-280,"Rv3290c"
3057.97952089594,-1.97426767140587,0.0552779887633457,-35.7152587417397,2.29156653030683e-279,1.66451059792287e-277,"Rv1639c"
2021.68656625936,2.60860283310913,0.0737672054405929,35.3626359779879,6.41127790699936e-274,4.57375986401115e-272,"Rv3430c"
2362.92541276945,-2.1683105356704,0.0617931621137121,-35.0898135246787,9.6403341546791e-270,6.75669034174439e-268,"Rv2348c"
696.895723551521,-2.78969273666409,0.0806900430786228,-34.5729489070401,6.44431611199166e-262,4.43880049438046e-260,"Rv2816c"
672.258210341449,-2.80140743163334,0.0814442324322361,-34.3966337206774,2.83131122500735e-259,1.91713361761091e-257,"Rv3089"
3852.90924713186,-1.67722664960677,0.0488853956728483,-34.309360219382,5.69049576191126e-258,3.78892176147258e-256,"Rv0107c"
1148.57319833607,-2.24224492383495,0.0655626199568209,-34.2000506586173,2.41374542862594e-256,1.58080540776404e-254,"Rv0168"
15652.1687122218,1.81091115399556,0.0531981244354781,34.0408834561816,5.53740318110601e-254,3.56805253363202e-252,"Rv3879c"
2361.26056710774,2.09177463933669,0.0620320600336884,33.7208636663153,2.85930717368037e-249,1.81316383473859e-247,"Rv3138"
4450.77633243591,-2.03910394651694,0.0607110448072837,-33.5870343360044,2.59416388987199e-247,1.61932574063103e-245,"Rv2347c"
577.845684777944,-3.18066280933802,0.0950903109022508,-33.4488632875291,2.67358216533461e-245,1.64322473084797e-243,"Rv3088"
1960.11153991128,-1.60290290135319,0.0484932105073322,-33.0541715960593,1.35507250431048e-239,8.2022949313945e-238,"Rv3584"
5837.01197336527,-1.69523183252227,0.0512884024572981,-33.0529271979897,1.41202425123168e-239,8.41945803532922e-238,"Rv2846c"
6622.08026757974,1.77645764282142,0.0537529081397845,33.0485866588229,1.63005459657547e-239,9.57657075488089e-238,"Rv0669c"
593.176661398917,-3.47456717778098,0.10564502318881,-32.8890758211223,3.14923192967926e-237,1.82335964624183e-235,"Rv3084"
2350.53154892445,2.10864588552111,0.0641628542428547,32.8639663930775,7.19532547229716e-237,4.10647503740388e-235,"Rv2918c"
6145.28888566913,1.62186105185018,0.0495781705862086,32.7132089117734,1.0134805996103e-234,5.70261266963826e-233,"Rv3140"
2912.08563768899,1.83239517899993,0.0560906148600686,32.6684808781517,4.37958258116893e-234,2.43006005719026e-232,"Rv1854c"
1995.9705576813,2.35104770039632,0.072038362912756,32.6360512001587,1.26397577209153e-233,6.91723727329543e-232,"Rv2429"
1540.11172899553,3.33310118350795,0.102550732358048,32.5019734805079,9.99979854679753e-232,5.39853989114272e-230,"Rv2451"
3574.90582145327,-1.66965449632178,0.051434902458639,-32.4615079743648,3.72703635729107e-231,1.98526803298371e-229,"Rv0227c"
1459.60791761827,-2.3048425635836,0.071684214238634,-32.1527213217525,8.09153528663383e-227,4.25337940396081e-225,"Rv0280"
3852.03026171879,-1.37097154696597,0.0426852923642865,-32.1181247926283,2.46226585726939e-226,1.27750027270016e-224,"Rv3479"
846.075712109446,-2.36167278176562,0.0736538297525988,-32.0644939943844,1.37884668884257e-225,7.06216989990519e-224,"Rv1754c"
7040.75232052189,-2.03360595045571,0.0637041424552695,-31.9226642424961,1.2945240207561e-223,6.54635881382359e-222,"Rv0351"
2060.6493520133,-2.27942051145017,0.0718451895713196,-31.7268355063275,6.62807696653083e-221,3.30989593516133e-219,"Rv0170"
11843.2038104167,-1.95486964796763,0.0617611075603976,-31.6521144970712,7.09189380764085e-220,3.4977920693241e-218,"Rv2245"
3279.4796801932,2.32460487983313,0.0737073655281981,31.5382982850446,2.5945785268374e-218,1.26406600179456e-216,"Rv3136A"
3974.26064355977,-1.61282707162443,0.0511910157718911,-31.5060572115083,7.17608302527889e-218,3.45403032361315e-216,"Rv0859"
18832.3425281425,-1.95761516054977,0.0621948149027966,-31.4755364029831,1.87809963678745e-217,8.93215243924507e-216,"Rv0350"
2982.63733768814,1.60957112970238,0.0516521215462717,31.1617622184303,3.51451745213649e-213,1.65182320250415e-211,"Rv1842c"
3574.60089300793,1.65848779209596,0.0532558307229424,31.1419007004896,6.52904808480117e-213,3.03297059288147e-211,"Rv2495c"
1921.33387992324,1.8268241105404,0.0587194639239535,31.1110488492586,1.7074048304967e-212,7.84032448026932e-211,"Rv1841c"
3576.14768518762,1.9060050611106,0.0621520852725114,30.6667918341524,1.57843875399922e-206,7.16575320707603e-205,"Rv2052c"
2122.77418397331,-1.60322734503463,0.052324309698779,-30.640200592499,3.56946739333102e-206,1.60224968947836e-204,"Rv3148"
625.441946155549,-2.86348429613243,0.0938729725955792,-30.5038203964075,2.31894990730881e-204,1.0293560977443e-202,"Rv2633c"
3431.82971865819,1.86537801990398,0.0612342578292357,30.4629807893806,8.06377188485117e-204,3.54008447032752e-202,"Rv0806c"
4733.85298691323,1.33260363399982,0.043828777098417,30.4047642261949,4.75150101359119e-203,2.06328766840183e-201,"Rv2837c"
2915.53105568031,-1.39930408294075,0.0460400620766426,-30.3931841058627,6.75892914937038e-203,2.90343246792846e-201,"Rv0346c"
4011.61393990136,1.59603054152493,0.0531863723385063,30.0082609764574,7.65694823613193e-198,3.25420300035607e-196,"Rv1779c"
6823.37579580605,1.84449234693839,0.0618232466843728,29.8349317750183,1.37702387066456e-195,5.79074775084729e-194,"Rv3343c"
1340.1953995106,-1.84830663434374,0.0620002219660658,-29.8112906007879,2.7892391796987e-195,1.1607302628017e-193,"Rv2137c"
11315.093036083,1.58811918747731,0.0533821243467672,29.750018511084,1.73318289288964e-194,7.13821201762278e-193,"Rv3136"
1615.1015764147,2.12051436656726,0.0714006105638554,29.698826800239,7.95119255644235e-194,3.2413279860191e-192,"Rv0725c"
1367.64381747704,-1.85075784041216,0.0624006533452162,-29.6592702350935,2.57556222422225e-193,1.03933041270383e-191,"Rv0312"
534.259902094514,2.84171908954802,0.0958319307026291,29.6531549423334,3.0883285177089e-193,1.2337872428247e-191,"Rv3289c"
486.472065300068,-3.13921016676389,0.106267684395307,-29.5405906755839,8.67451853028771e-192,3.43115856717816e-190,"Rv2485c"
4881.76485377914,-1.65829510679641,0.0562786020562913,-29.4658190894247,7.89582960796868e-191,3.09253326312107e-189,"Rv0655"
1672.16772691855,-1.51580877530793,0.0515697417188417,-29.3933753551087,6.67384059457956e-190,2.58854302673256e-188,"Rv3764c"
646.857006476887,-2.34041768509411,0.0797825695506658,-29.3349499555518,3.71808382302803e-189,1.42824469932663e-187,"Rv3058c"
1261.54697785536,2.12837877848184,0.0737234295904799,28.8697743757254,2.86152013640854e-183,1.08874028047163e-181,"Rv3766"
805.647138312924,-2.06264742952234,0.0720550293059643,-28.6260022289881,3.18990607494695e-180,1.20223346881255e-178,"Rv0993"
3439.14806162433,-1.31771291090969,0.0462832318288569,-28.470633074679,2.70683029919074e-178,1.01063430329598e-176,"Rv1182"
4545.94625703469,1.32148305081419,0.0464981395582672,28.4201274151675,1.14067145564984e-177,4.21942820863065e-176,"Rv0530"
1053.52850115363,-2.26991351364658,0.0799182524761583,-28.4029422981158,1.85981312451727e-177,6.81647103894173e-176,"Rv2817c"
14020.7346781116,1.18573153645009,0.0417774571758132,28.3820896867932,3.36445753464962e-177,1.22190980462957e-175,"Rv0425c"
772.718704438307,-2.06329325693065,0.0727294321833338,-28.3694399226104,4.81944207563798e-177,1.73456496325889e-175,"Rv3331"
8891.44282001856,1.21126390605923,0.0427816397415849,28.3127040799666,2.41095906177294e-176,8.5998048676633e-175,"Rv3610c"
2776.81745353516,1.7350235482657,0.0614835241361612,28.2193249759615,3.38783137254206e-175,1.19773330383235e-173,"Rv2496c"
2701.08805296065,-1.3658473314995,0.0488239841723987,-27.974925738888,3.28060302052686e-172,1.14964991815832e-170,"Rv0761c"
3785.4749014794,1.53471099755864,0.0549510246635059,27.9287057330867,1.19605016680003e-171,4.15497427510097e-170,"Rv0064"
1302.34809716504,2.07356067718098,0.0743034619063921,27.9066496227761,2.21569916817152e-171,7.63079153176311e-170,"Rv2466c"
2370.1148304193,1.46393124432305,0.0528985641560993,27.6743096467253,1.42331840699365e-168,4.8599632785809e-167,"Rv3419c"
2924.52365531854,1.50451611136813,0.0544883771051252,27.611688791271,8.05488518426958e-168,2.7270564670472e-166,"Rv3524"
3007.09060747607,-1.52460938656622,0.0553297469844412,-27.5549676197678,3.8585958458713e-167,1.29538574825679e-165,"Rv0270"
2380.2516405554,1.80894224578627,0.0657027166695423,27.532229068769,7.22414037665377e-167,2.40503673372765e-165,"Rv0690c"
1196.25805851138,-1.81488722989452,0.0661540575140603,-27.4342541953498,1.07087996035032e-165,3.53567391867731e-164,"Rv3686c"
7252.08485369678,1.55303590041486,0.0567626713020286,27.3601623177899,8.17506366894164e-165,2.6769983079854e-163,"Rv2092c"
4988.11758763267,1.15953975841168,0.0424461466565875,27.3179039735454,2.5995732377566e-164,8.44332933726634e-163,"Rv1843c"
1066.55619511981,2.31599899883911,0.0849149905743399,27.274324394013,8.55480200493273e-164,2.75616403304083e-162,"Rv3641c"
4346.21538208211,-1.21734430763265,0.0449845993036133,-27.0613571417289,2.80784074709266e-161,8.97385902770813e-160,"Rv2721c"
3058.49432455373,-1.31229244552813,0.0485670224222646,-27.020236779567,8.54938783744283e-161,2.71069876274477e-159,"Rv1477"
991.198448940287,-2.35064055221696,0.0870510617316054,-27.0030084120562,1.36243947869254e-160,4.28578402943046e-159,"Rv2301"
4169.86310921179,-2.02786011207569,0.0751833773331842,-26.9721869914009,3.13369203256367e-160,9.78054661725928e-159,"Rv2244"
5103.98064393537,-1.23431454582591,0.0458024483661861,-26.9486586384572,5.91455658942222e-160,1.83167857168541e-158,"Rv3151"
3403.05120307916,1.21721580604266,0.0451755763811107,26.9441123622635,6.68649951539085e-160,2.05481273569127e-158,"Rv1212c"
7422.50458127465,-1.68646499917032,0.0626157015719877,-26.9335798662487,8.88366052215215e-160,2.70917738824411e-158,"Rv2220"
9090.52097393837,1.33621129711208,0.0496383532793048,26.9189287886625,1.31873094552579e-159,3.99115918740572e-158,"Rv1073"
1072.58656445257,-1.92923091109864,0.0717208717023079,-26.8991559264129,2.24672015766438e-159,6.74860678937535e-158,"Rv3312A"
890.921537708447,-2.27533089929585,0.084794656383758,-26.833423193536,1.31695324041815e-158,3.92628969811231e-157,"Rv1860"
3325.01171383754,1.18139658062718,0.0443299089314999,26.6501016831032,1.78483728069307e-156,5.28179624916207e-155,"Rv2443"
2868.02939273642,1.21089014237925,0.045755163504185,26.4645572137119,2.48106917295862e-154,7.28814069556595e-153,"Rv2093c"
86337.3830908952,1.48460326488693,0.0566315488547973,26.2151273434784,1.78661075731298e-151,5.20986129596012e-150,"Rv0668"
11652.6300979734,1.51011220330674,0.057829738163239,26.1130735028415,2.590294190099e-150,7.49871397785907e-149,"Rv2948c"
1903.46567667284,-1.51614543775455,0.0580805772931169,-26.1041730026713,3.26902302653066e-150,9.3955014323669e-149,"Rv1240"
5282.89921249088,1.05621530861489,0.0405347032249518,26.0570628272103,1.11892636359537e-149,3.19293630183107e-148,"Rv2373c"
5333.31750721937,-1.1068212432851,0.0425289266452997,-26.0251393719909,2.57259172692908e-149,7.28900989296573e-148,"Rv1181"
1140.03878436771,-1.87655641178754,0.0722550603000065,-25.9712801289762,1.04564949253206e-148,2.941809663849e-147,"Rv0696"
5058.75344666981,1.19562648804285,0.0462159021360636,25.8704565481125,1.4324210697188e-147,4.00176375771092e-146,"Rv2838c"
11845.8550416883,-1.36557193421576,0.0529464074978857,-25.7915881123811,1.10194573046423e-146,3.05713416194763e-145,"Rv1387"
1045.95447466488,2.14337974086265,0.0836076992052729,25.6361526657999,6.03373352413293e-145,1.66239761578697e-143,"Rv1359"
2169.82343788042,-1.31744187619037,0.051435791885141,-25.6133293161363,1.08384108526723e-144,2.96571584633055e-143,"Rv1109c"
1522.63557061754,-1.71006903576104,0.0671873695381694,-25.452239721776,6.66774711812159e-143,1.81208501611536e-141,"Rv0309"
1255.4320077179,-1.56290124902474,0.0616010275247627,-25.3713503138641,5.2247939577561e-142,1.41034134197538e-140,"Rv3144c"
2717.47037389846,-1.3806991071266,0.0549208296369871,-25.1398079062658,1.82674772498137e-139,4.89789071228227e-138,"Rv0503c"
1310.49425049136,1.65885473393448,0.0662063298687785,25.0558328368653,1.50814236925947e-138,4.01160247252656e-137,"Rv0213c"
1464.09718232744,-1.67044198703356,0.0666693574191025,-25.0556185285046,1.51627527747562e-138,4.01160247252656e-137,"Rv1566c"
8437.36990199658,1.0936573752551,0.0437554035144148,24.9947957832182,6.96419075134035e-138,1.83039092444768e-136,"Rv1299"
721.839939642718,2.49505021440826,0.100027785186978,24.943571526095,2.50745720574978e-137,6.54724937056888e-136,"Rv2630"
7100.17583998493,-1.33670822778642,0.0537929051130555,-24.849154827706,2.64083920828498e-136,6.85074846564838e-135,"Rv0352"
2581.97434746575,-1.56798625875119,0.0631760642778009,-24.8193089689215,5.54831159350659e-136,1.43003256877799e-134,"Rv0934"
4319.07642642943,1.07909224682463,0.0436427636217453,24.7255709142803,5.67914467972667e-135,1.45437070484026e-133,"Rv1295"
882.718154135641,-1.91256326568159,0.0775135959036043,-24.6739071176629,2.03884344803471e-134,5.18801246808832e-133,"Rv2563"
3338.74530745742,1.16684685352772,0.0474912586982064,24.5697184179241,2.66267164085938e-133,6.73251468685648e-132,"Rv2781c"
602.849753901468,2.46665218185577,0.100403962811249,24.5672791470678,2.82740173837799e-133,7.10406914768558e-132,"Rv0591"
2057.27520412349,-2.65376317877552,0.108209177804932,-24.5243816893188,8.11775626269619e-133,2.02690226684195e-131,"Rv1398c"
6410.59231215257,-1.37120950378269,0.0559514709362255,-24.5071216330598,1.2402508648207e-132,3.07751689748987e-131,"Rv3583c"
739.164634142275,2.16179979808675,0.0885635473769585,24.4095890703806,1.35281706783058e-131,3.33611369505133e-130,"Rv0848"
534.055598427559,-2.01961511139947,0.0830634435945675,-24.3141269372025,1.38977851592058e-130,3.40623630129002e-129,"Rv3753c"
4363.8945840353,-1.17009570397,0.0481463797640325,-24.3028802934861,1.82758346430936e-130,4.45194874385115e-129,"Rv3803c"
5311.19099565973,1.06399232990309,0.0438749058230671,24.250589487162,6.5181547696867e-130,1.5781835336302e-128,"Rv1294"
5407.34758507433,1.20771245915643,0.0498312669424777,24.2360375976501,9.28105813271121e-130,2.23360405061333e-128,"Rv0822c"
1069.12971698275,1.98856505144474,0.082160306556495,24.2034765300853,2.04490528397068e-129,4.89185425716339e-128,"Rv0892"
701.102798146755,-2.10097599476264,0.0868637958921839,-24.1870156972001,3.04744460219836e-129,7.24675070582289e-128,"Rv2557"
7589.40223105381,1.13036461153406,0.0467751186399558,24.1659378832337,5.0771981179013e-129,1.200201566924e-127,"Rv3710"
2514.73376134637,-1.28639207798881,0.0532375743932708,-24.1632360724423,5.42034316853154e-129,1.27378064460491e-127,"Rv2376c"
1737.76725421208,1.57461225259024,0.0653180466416293,24.1068484676131,2.11873591967121e-128,4.94991228016752e-127,"Rv1645c"
7668.92980661056,-1.46807893672599,0.0609331489238547,-24.0932720966148,2.94047877341276e-128,6.82977482545579e-127,"Rv3417c"
2483.71466995908,-1.41576845519763,0.0588138152323636,-24.0720390201549,4.90767322036344e-128,1.1333037292111e-126,"Rv3152"
1952.72869406956,1.30569303852267,0.0542544933661407,24.0660811208962,5.66579752116205e-128,1.30085408603692e-126,"Rv0266c"
2898.66602088155,-1.46250171486721,0.0608586574138172,-24.0311202549659,1.31530851607031e-127,3.00266144097194e-126,"Rv0144"
1234.29141305514,-1.77369011337718,0.0744440278355406,-23.8258214251324,1.803876856418e-125,4.09459547806245e-124,"Rv0652"
678.864950319782,-1.84513341870101,0.0774633925723129,-23.8194243426475,2.10139420824271e-125,4.74297732312408e-124,"Rv2054"
584.829773505045,2.70960796564139,0.113950273381036,23.7788632290577,5.52685618542219e-125,1.24043766633492e-123,"Rv1131"
2407.68449180411,-1.32786607662961,0.0559583016452997,-23.7295635783675,1.7863538691478e-124,3.98686240628238e-123,"Rv1172c"
2104.52404470556,1.45277052479014,0.0613853865003898,23.6663904491489,8.00373504865867e-124,1.77638452885508e-122,"Rv0422c"
2084.4970346007,1.83058196050567,0.0774675781180244,23.6302980547129,1.88206464931834e-123,4.15405981990429e-122,"Rv2878c"
26307.8396532675,-1.33231945257104,0.0563991972631044,-23.6230215539366,2.23579235187702e-123,4.90768705810367e-122,"Rv1872c"
1154.61916942972,-1.33281090732355,0.0566226895257417,-23.5384599086843,1.64807854574218e-122,3.5978545301858e-121,"Rv1904"
4221.41769961102,1.15009365815859,0.0488737571817974,23.5319264258843,1.92255202421187e-122,4.17423659604697e-121,"Rv2790c"
2676.52075084372,-1.1940316142769,0.0507514440105172,-23.527047112777,2.15689102299965e-122,4.65771872263978e-121,"Rv0935"
3895.11515030583,-1.32989398301324,0.0568005957523684,-23.41338088796,3.1226404870689e-121,6.70696169131196e-120,"Rv3810"
5884.15992922912,1.04886818963599,0.044810899219159,23.406541888531,3.66588855904634e-121,7.8316710125081e-120,"Rv2900c"
930.710116720025,2.42303491188134,0.103770452861282,23.3499502514497,1.37976168741485e-120,2.93199358575656e-119,"Rv0196"
1452.08956769362,-2.10545734699643,0.0904564535478289,-23.2759218874656,7.77484214006526e-120,1.64341239944766e-118,"Rv0062"
3235.43545531327,-1.35099813174499,0.0581227804086129,-23.2438662129934,1.64097857757337e-119,3.4503733775819e-118,"Rv1013"
1100.7968610816,-1.62827237891704,0.0700742060163255,-23.2364014019324,1.95247146949631e-119,4.08383430399883e-118,"Rv2069"
9896.79886808887,1.00048294341787,0.0430970339115926,23.2146589361628,3.2381720581031e-119,6.73775904798016e-118,"Rv0724"
