"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Geneid"
1688.28641304384,-2.00712980059618,0.0565515570779217,-35.4920342481565,6.52307710620116e-276,2.60596930392736e-272,"Rv1397c"
3041.02295989767,1.29465110676645,0.0510026505251131,25.3839965852162,3.78855860454699e-142,7.56764581258262e-139,"Rv1815"
9090.52097393837,1.04324003101633,0.0486007287369748,21.4655223929317,3.27054179701829e-102,4.35527149302936e-99,"Rv1073"
1163.26494368202,1.46927510349147,0.0690126505147562,21.2899387653183,1.40711686565439e-100,1.40535796957232e-97,"Rv1471"
700.62675552566,-1.73814419984541,0.0875099026441385,-19.8622572683416,8.63414502259324e-88,6.898681873052e-85,"Rv0842"
1288.59566666438,-1.31103813986792,0.0781460103456089,-16.7767763711764,3.60903112137141e-63,2.40301322164647e-60,"Rv0341"
2057.27520412349,-1.77100796067111,0.107153398550786,-16.5277815227832,2.31508811687027e-61,1.32125386098525e-58,"Rv1398c"
1387.66043405381,0.983943630266528,0.0611160223559078,16.099601910225,2.56751143669728e-58,1.2821510237007e-55,"Rv1816"
850.044298288708,1.09807778220585,0.0746060426049204,14.718349129182,4.91513210977039e-49,2.18177253094808e-46,"Rv0251c"
3576.14768518762,0.852846896556156,0.0592946008571766,14.3832133824531,6.59595049354375e-47,2.63508222217073e-44,"Rv2052c"
849.10954849885,1.0865155968485,0.0762623178392321,14.2470833254632,4.673983574202e-46,1.69750585263064e-43,"Rv2699c"
2767.38180843859,0.790299617197345,0.0555775444254366,14.2197649314575,6.90846055057153e-46,2.29994165829444e-43,"Rv1883c"
3970.97049822245,-0.705501407886691,0.0498581278171382,-14.1501784919445,1.86283863704039e-45,5.72464642690488e-43,"Rv1322A"
131.876569368712,-2.03303332977669,0.149336006657765,-13.6138187653284,3.31461611401532e-42,9.45849383963658e-40,"Rv0841"
3584.7971063303,0.608950359616655,0.0452672743128644,13.4523310462189,2.98317503515156e-41,7.94518951028699e-39,"Rv1472"
1621.99523915248,0.761937952548261,0.0567809615106353,13.4188983820844,4.68627536876386e-41,1.17010438113823e-38,"Rv1882c"
1717.2745522582,0.680852422159817,0.051368174473698,13.2543628255358,4.25717260640909e-40,1.00043556250614e-37,"Rv2694c"
1302.34809716504,0.854906610675749,0.06498818463565,13.1548006067364,1.59704252261025e-39,3.54454715434885e-37,"Rv2466c"
3765.47202738916,-0.717441281732625,0.0547916514602673,-13.0939890040161,3.56388115530026e-39,7.49352906074976e-37,"Rv1869c"
17237.0315031951,0.583422901059393,0.0467120406545419,12.4897755029391,8.48928460175849e-36,1.69573459920126e-33,"Rv1072"
2246.45909632276,-0.620356654395064,0.050584844478849,-12.263686105716,1.41895239485239e-34,2.69938800830252e-32,"Rv0651"
2131.71547509448,0.681491740968185,0.0563242584638795,12.0994356526722,1.06339697262333e-33,1.93103222983191e-31,"Rv2372c"
42677.8832965938,-0.501323054370707,0.0415151162164229,-12.0756750807888,1.41994108156155e-33,2.46637592210365e-31,"Rv2940c"
11843.2038104167,0.733671401410518,0.0617586570434437,11.8796527731233,1.50993260603515e-32,2.51340865046267e-30,"Rv2245"
3989.91718920495,0.679540552523999,0.0579071532174837,11.7350018912487,8.43244404052812e-32,1.34750455767639e-29,"Rv1884c"
4747.08118737735,-0.528624836591833,0.0462055406536308,-11.4407239719268,2.6169260863929e-30,3.87208137597765e-28,"Rv2150c"
60525.7491880046,0.52202841552321,0.0456200639264611,11.4429566860036,2.5504294553661e-30,3.87208137597765e-28,"Rv2933"
7485.93806116164,0.42005859742279,0.0368011831072151,11.4142688347548,3.54875641909954e-30,5.06331496225094e-28,"Rv2202c"
5282.89921249088,0.427216289332576,0.0374411686315194,11.4103353326672,3.71295153894776e-30,5.11491082692976e-28,"Rv2373c"
608.830518273383,2.7455990833499,0.240927785962563,11.3959420345835,4.38066006582647e-30,5.83357898765892e-28,"Rv2031c"
1171.80211130525,0.820788687676877,0.0726712266247378,11.2945484175641,1.39619846975816e-29,1.79929447957544e-27,"Rv2698"
42422.3444544025,0.486192106373914,0.0433122320118249,11.2252840315682,3.064003397188e-29,3.82521674117689e-27,"Rv2934"
2021.68656625936,0.683870325761004,0.0615038554297232,11.119145637015,1.01236788417249e-28,1.22557869614215e-26,"Rv3430c"
5389.42306598155,-0.48177209725377,0.0433409419303094,-11.1158658717764,1.0502678778933e-28,1.23406475652463e-26,"Rv1612"
3866.69772666525,-0.513005769639795,0.0465230110590292,-11.026925342147,2.83388458409375e-28,3.23467683241559e-26,"Rv0220"
2087.32295544021,-0.599003315281161,0.0548668609355938,-10.9173972242427,9.51844684299232e-28,1.05628319827095e-25,"Rv0908"
2758.72119812516,-0.58076616766297,0.0543308530030182,-10.6894358465292,1.14062663182193e-26,1.23156848489963e-24,"Rv2077c"
2456.71775210902,0.576774596377229,0.0543181675522898,10.6184472409161,2.44595796273234e-26,2.57147422660939e-24,"Rv0813c"
5435.35186274149,-0.695649281116956,0.0662561146667737,-10.4993974460415,8.69332563885507e-26,8.90508613518615e-24,"Rv1870c"
1752.18185252783,0.735281099514192,0.0702223224546391,10.4707602057616,1.17694001573475e-25,1.17546884071508e-23,"Rv2053c"
725.431384028763,0.806004336797378,0.0771119454302241,10.4523927168548,1.42874402374419e-25,1.39215423777025e-23,"Rv3831"
35596.8641566733,0.485560715428894,0.0471571781111364,10.2966448561566,7.29617930185097e-25,6.94005626449872e-23,"Rv2935"
12187.7106321687,-0.511783253512077,0.049780130979171,-10.2808739841648,8.59446749268213e-25,7.98485991471282e-23,"Rv0931c"
1834.55890789632,-0.593877913312571,0.0577844829231956,-10.2774634862083,8.90400833975298e-25,8.0844348448439e-23,"Rv0342"
3035.69880663398,0.459643018837081,0.0461284350588871,9.96441822165234,2.18147280058615e-23,1.89456170398732e-21,"Rv1200"
9451.29671539736,0.611292036473851,0.0613458524433881,9.96468403528943,2.17564542552925e-23,1.89456170398732e-21,"Rv2246"
1661.86276443087,0.522230281397382,0.0524799158228393,9.95105028674812,2.49535561683405e-23,2.12105227430894e-21,"Rv2743c"
5081.38342396927,-0.427317559909404,0.0433277594430182,-9.86244304811985,6.05576845392654e-23,5.04016561946594e-21,"Rv1162"
1559.47543378411,-0.58318605872951,0.0591716595474456,-9.85583407985869,6.46774309820121e-23,5.27319054639058e-21,"Rv0907"
6309.50421462674,-0.427193992818608,0.0434213309850183,-9.83834403800297,7.69672188079769e-23,6.14968078275735e-21,"Rv1614"
1660.5117960827,0.653229559070694,0.0667701929996338,9.78325102451443,1.32872565708043e-22,1.04083509804633e-20,"Rv0045c"
4168.22579690614,-0.418890174338509,0.0429824079535728,-9.74561906329145,1.92601336831913e-22,1.4796968089298e-20,"Rv2222c"
26307.8396532675,-0.543073996156616,0.0562213091759655,-9.65957577502977,4.47714089681171e-22,3.37475054391751e-20,"Rv1872c"
3974.40369988372,0.467488671298975,0.0484885758587962,9.64121265719065,5.35515679842818e-22,3.96182433513344e-20,"Rv1473"
3899.6967588295,0.393280178724228,0.0409691347685602,9.59942603000815,8.03908368273539e-22,5.83929805682325e-20,"Rv2203"
1045.01557682667,-0.636070285226625,0.0666370822135254,-9.5452901612418,1.3572711647082e-21,9.68267554108794e-20,"Rv1043c"
2750.87193060208,-0.426583271856404,0.0451044332708066,-9.45767945459379,3.14852780892484e-21,2.20673133274644e-19,"Rv2883c"
690.781457789727,0.699079913384793,0.074242010471577,9.41623090409749,4.67571334119379e-21,3.22059910311538e-19,"Rv2917"
31479.9166635434,0.412268670278018,0.0444488077222082,9.27513450652208,1.77395074685983e-20,1.20117512435678e-18,"Rv2932"
2265.23973718586,-0.441250074768203,0.0479273177506802,-9.20665072607658,3.36459351412827e-20,2.24025851482374e-18,"Rv2062c"
2694.0772804868,0.550935720894397,0.0600303258128268,9.17762336676636,4.40710406752925e-20,2.88629192619334e-18,"Rv3137"
8188.26720052944,0.39411783908234,0.0430279570301635,9.15957591958306,5.21016616575737e-20,3.35719577938721e-18,"Rv0046c"
3323.6200348997,0.606859911331346,0.0666856207155439,9.10031135377722,9.00732372435509e-20,5.71178702838073e-18,"Rv2243"
1452.86339851891,0.570427852938305,0.0628131739158097,9.08134102095949,1.07245237406005e-19,6.69444880370299e-18,"Rv0116c"
19629.0192227597,0.43181829559883,0.0475687248167927,9.07777741072406,1.10814502712475e-19,6.81082982055902e-18,"Rv2391"
903.686769321989,1.95668737720894,0.215835517882949,9.06564126424309,1.23873434583568e-19,7.49809653274777e-18,"Rv2007c"
849.916846125937,-0.641623717193803,0.0707937590962351,-9.06328079459091,1.26584638787042e-19,7.54784525304822e-18,"Rv2148c"
7967.86497022254,0.364053811222921,0.0401846553144001,9.05952305362846,1.31022193994465e-19,7.69755389717483e-18,"Rv0983"
5817.89992101589,-0.380012780684998,0.0420152356480288,-9.04464237374393,1.50155871132897e-19,8.6938073213902e-18,"Rv1323"
1086.2900372842,0.606625936780469,0.0670835591639207,9.04284066529864,1.52652287533004e-19,8.71208412420501e-18,"Rv1817"
9982.15520278695,-0.393124760595103,0.0435206453683794,-9.03306367052944,1.66931490154391e-19,9.39283525587031e-18,"Rv3409c"
10242.4345424124,-0.466281384816229,0.0516901963411739,-9.02069285515196,1.86903424228621e-19,1.03705441637964e-17,"Rv0932c"
1730.58456689947,0.535294990797194,0.059412126278542,9.00986085378547,2.06318098814904e-19,1.12909699282951e-17,"Rv2412"
1830.80160895081,0.514313912218661,0.0571570057962186,8.99826548039167,2.29311753121278e-19,1.23797358610744e-17,"Rv3913"
6835.38265579244,-0.538626366395867,0.0599369163939507,-8.98655451100634,2.55102192166094e-19,1.35884434360473e-17,"Rv1871c"
2052.56525524814,0.403629848584938,0.0449310375509114,8.98331911716004,2.62719179928654e-19,1.38100411028286e-17,"Rv1375"
4411.72188513935,-0.400501260896293,0.04470479122458,-8.95879949163225,3.28232389666101e-19,1.70297194378711e-17,"Rv1596"
